Date,Open,High,Low,Close,Volume
2024-12-24,18353.74,18353.74,18047.42,18082.23,1393545
2024-12-25,18053.91,18053.91,17824.59,17846.64,1064649
2024-12-26,17810.51,17810.51,17284.78,17536.66,599732
2024-12-27,17511.64,17550.47,17511.64,17546.32,1098353
2024-12-30,17502.09,17502.09,17072.96,17124.88,1530302
2024-12-31,17058.25,17110.41,16936.36,17023.39,1657141
2025-01-01,17065.61,17114.11,16972.33,17043.22,1735036
2025-01-02,17003.68,17003.68,16843.49,16866.76,1305409
2025-01-03,16880.50,16984.12,16880.50,16950.87,586064
2025-01-06,16908.89,16908.89,16444.50,16594.83,1977779
2025-01-07,16610.63,16610.63,16500.62,16520.59,1132241
2025-01-08,16549.77,16829.57,16050.00,16439.78,591878
2025-01-09,16491.28,16679.60,16482.47,16581.04,1675130
2025-01-10,16609.86,17026.38,16609.86,16981.85,1414622
2025-01-13,16982.37,17229.99,16982.37,17171.37,545874
2025-01-14,17142.47,17350.93,17142.47,17255.88,1687354
2025-01-15,17299.30,17890.18,17299.30,17749.41,1538144
2025-01-16,17701.92,17853.01,17335.40,17594.20,1568034
2025-01-17,17562.04,17562.04,17183.03,17342.25,886015
2025-01-20,17274.11,17609.33,17274.11,17605.21,1575410
2025-01-21,17577.52,17577.52,17251.71,17311.27,962078
2025-01-22,17273.04,17377.41,17169.70,17273.56,1618968
2025-01-23,17326.57,17326.57,17245.87,17284.50,778861
2025-01-24,17249.80,17487.07,17006.89,17246.98,940344
2025-01-27,17261.49,17261.49,17242.16,17243.72,1274080
2025-01-28,17211.17,17328.88,16745.05,17036.96,780203
2025-01-29,16976.62,16976.62,16720.95,16820.93,521827
2025-01-30,16777.43,16972.05,16777.43,16887.73,532796
2025-01-31,16925.63,16925.63,16293.55,16377.53,723226
2025-02-03,16345.74,16530.47,16140.47,16335.47,1813298
2025-02-04,16298.96,16307.67,16064.74,16186.20,1063700
2025-02-05,16172.67,16440.94,16092.06,16266.50,1435447
2025-02-06,16318.83,16513.96,16099.99,16306.97,696484
2025-02-07,16264.72,16264.72,16104.84,16108.43,1694659
2025-02-10,16046.71,16046.71,15807.90,15819.99,841665
2025-02-11,15780.49,16230.15,15780.49,16074.80,800988
2025-02-12,16135.29,16246.34,16135.29,16204.14,710205
2025-02-13,16140.85,16263.47,16125.57,16194.52,709148
2025-02-14,16228.65,16228.65,16155.67,16173.90,1851576
2025-02-17,16143.84,16297.30,16143.84,16269.87,1815720
2025-02-18,16315.78,16315.78,15318.10,15445.47,678184
2025-02-19,15438.60,15645.35,15376.14,15510.75,842138
2025-02-20,15516.15,15577.04,15315.08,15446.06,1060897
2025-02-21,15396.98,15434.67,15344.76,15389.71,1122305
2025-02-24,15328.30,15842.85,15328.30,15686.82,970417
2025-02-25,15706.32,15898.65,15706.32,15878.67,973713
2025-02-26,15905.96,16217.82,15905.96,16125.98,735738
2025-02-27,16184.87,16184.87,15553.96,15573.40,1091007
2025-02-28,15626.14,15626.14,15294.82,15427.11,677847
2025-03-03,15430.87,15725.06,15430.87,15622.04,1757476
2025-03-04,15645.43,15825.35,15586.97,15706.16,1810213
2025-03-05,15758.46,15885.92,15674.65,15780.28,1887751
2025-03-06,15817.99,15817.99,15619.24,15690.92,504569
2025-03-07,15646.55,16282.88,15646.55,16014.63,809917
2025-03-10,16011.87,16011.87,15669.44,15796.62,641166
2025-03-11,15751.71,16033.45,15751.71,15946.21,1177492
2025-03-12,15923.16,16069.70,15923.16,16067.05,1388840
2025-03-13,16084.61,16084.61,15548.55,15587.52,789871
2025-03-14,15577.38,15848.19,15504.93,15676.56,1542499
2025-03-17,15642.72,15642.72,15447.32,15481.83,675359
2025-03-18,15505.79,15505.79,15265.45,15327.48,959976
2025-03-19,15310.60,15521.15,15310.60,15435.30,1493895
2025-03-20,15416.70,15896.22,15416.70,15821.77,792236
2025-03-21,15881.49,15881.49,15733.08,15800.31,1383062
2025-03-24,15754.53,16057.72,15587.11,15822.42,1959157
2025-03-25,15881.26,15895.74,15662.00,15778.87,1279478
2025-03-26,15775.95,15884.86,15775.95,15864.99,1745552
2025-03-27,15811.56,15924.59,15811.56,15901.87,661617
2025-03-28,15935.64,16266.23,15935.64,16247.18,1485168
2025-03-31,16221.12,16455.14,16027.36,16241.25,1363025
2025-04-01,16178.00,16350.82,16076.10,16213.46,733343
2025-04-02,16246.03,16654.89,16207.94,16431.42,1555487
2025-04-03,16490.34,16649.43,16426.39,16537.91,1452728
2025-04-04,16538.15,16538.15,16131.18,16211.96,1987620
2025-04-07,16159.04,16574.97,15982.73,16278.85,1291801
2025-04-08,16294.35,16389.13,16294.35,16379.84,959080
2025-04-09,16393.61,16393.61,15968.12,16117.09,661919
2025-04-10,16135.39,16339.08,16074.77,16206.93,1297903
2025-04-11,16167.35,16584.10,16167.35,16382.38,727333
2025-04-14,16360.82,16604.57,16360.82,16528.62,1002330
2025-04-15,16541.46,16648.25,16328.01,16488.13,1148271
2025-04-16,16453.88,16624.00,16453.88,16542.52,678340
2025-04-17,16580.93,16813.56,16580.93,16788.44,595799
2025-04-18,16852.99,16893.13,16852.99,16875.51,1092240
2025-04-21,16860.75,17141.02,16860.75,17100.04,1246244
2025-04-22,17087.36,17439.94,17087.36,17404.75,1556080
2025-04-23,17416.89,17851.35,17416.89,17700.15,1301346
2025-04-24,17652.18,17652.18,17266.95,17306.90,1931041
2025-04-25,17337.15,17337.15,16852.19,16916.37,952244
2025-04-28,16870.50,17206.06,16837.66,17021.86,1551973
2025-04-29,17080.44,17080.44,16696.56,16718.48,1215999
2025-04-30,16734.99,16734.99,16607.31,16630.00,1403665
2025-05-01,16595.29,16977.86,16595.29,16925.08,1780074
2025-05-02,16992.02,16992.02,16347.61,16553.46,704275
2025-05-05,16559.71,16663.93,16526.34,16595.14,682803
2025-05-06,16568.00,16568.00,16393.48,16394.46,642945
2025-05-07,16352.38,16488.99,16246.49,16367.74,1466244
2025-05-08,16417.06,16510.63,16216.87,16363.75,1863761
2025-05-09,16362.21,16905.83,16362.21,16761.15,1262256
2025-05-12,16817.08,16994.61,16784.40,16889.51,770499
2025-05-13,16864.33,16864.33,16624.67,16682.33,675092
2025-05-14,16732.45,16738.58,16453.68,16596.13,1931422
2025-05-15,16634.71,17201.41,16634.71,17102.38,1967472
2025-05-16,17073.74,17135.24,17073.74,17119.77,831781
2025-05-19,17171.01,17171.01,16670.81,16782.24,1903310
2025-05-20,16835.96,17049.88,16835.96,16966.28,1474867
2025-05-21,17028.65,17120.98,17012.82,17066.90,1332453
2025-05-22,17041.96,17178.30,16998.54,17088.42,1767454
2025-05-23,17058.12,17058.12,16776.84,16794.69,580283
2025-05-26,16756.19,16756.19,16267.58,16355.96,1691615
2025-05-27,16413.07,16643.97,16413.07,16609.02,1258105
2025-05-28,16570.69,17101.16,16386.94,16744.05,548114
2025-05-29,16762.23,17086.21,16762.23,17026.10,675303
2025-05-30,17077.01,17214.58,17045.43,17130.01,1446698
2025-06-02,17097.04,17421.56,17097.04,17300.39,612705
2025-06-03,17335.43,17826.10,17335.43,17660.45,845051
2025-06-04,17665.47,18139.09,17499.07,17819.08,836989
2025-06-05,17829.10,18070.52,17829.10,18037.61,520827
2025-06-06,18069.75,18069.75,17532.24,17642.98,1713180
2025-06-09,17704.94,17704.94,17436.17,17518.37,1163780
2025-06-10,17518.30,17973.73,17518.30,17946.72,1163555
2025-06-11,17949.70,18613.80,17949.70,18361.14,507710
2025-06-12,18380.87,18892.39,18380.87,18865.90,1839904
2025-06-13,18938.20,18981.48,18938.20,18968.48,1381173
2025-06-16,18925.41,19097.21,18609.71,18853.46,939905
2025-06-17,18780.22,19527.79,18780.22,19406.52,1262932
2025-06-18,19463.62,19914.78,19463.62,19880.63,1966574
2025-06-19,19857.05,19857.05,19044.58,19047.66,1637635
2025-06-20,19112.62,19112.62,18355.09,18533.70,1462222
2025-06-23,18540.04,18540.04,18383.29,18422.98,1300196
2025-06-24,18442.74,18572.15,18154.51,18363.33,1972394
2025-06-25,18436.11,18436.11,17802.23,18025.79,717709
2025-06-26,17968.64,18078.33,17968.64,18064.40,1808257
2025-06-27,18076.14,18184.96,18076.14,18155.80,568441
2025-06-30,18196.02,18206.35,17722.03,17964.19,1656763
2025-07-01,17910.22,17936.34,17809.14,17872.74,1472967
2025-07-02,17907.22,17907.22,17424.73,17559.08,515949
2025-07-03,17526.43,17980.76,17526.43,17888.95,1881355
2025-07-04,17876.74,18130.39,17591.22,17860.81,1006576
2025-07-07,17793.11,18319.53,17793.11,18311.22,1285185
2025-07-08,18284.48,18603.26,18284.48,18454.11,857377
2025-07-09,18524.01,19218.37,18524.01,19097.47,904038
2025-07-10,19163.46,19163.46,18843.50,18943.80,1399893
2025-07-11,18894.35,19318.65,18894.35,19162.02,1167156
2025-07-14,19208.19,19208.19,18920.49,18937.96,1557503
2025-07-15,18977.68,19287.76,18977.68,19152.75,1045742
2025-07-16,19090.43,19303.67,19090.43,19227.03,553771
2025-07-17,19154.40,19154.40,18869.97,18951.12,1983894
2025-07-18,18879.15,18879.15,18298.32,18404.39,773779
2025-07-21,18358.24,18728.07,18358.24,18706.15,1868439
2025-07-22,18668.03,18931.40,18668.03,18856.23,1292947
2025-07-23,18921.84,19122.17,18685.43,18903.80,1815832
2025-07-24,18844.96,19589.96,18844.96,19524.99,1749681
2025-07-25,19475.10,19680.59,19475.10,19620.57,662280
2025-07-28,19603.43,19603.43,19412.52,19417.79,1529779
2025-07-29,19437.32,19642.98,19336.19,19489.59,941022
2025-07-30,19553.25,19553.25,19277.05,19415.09,837858
2025-07-31,19425.54,19456.13,19416.29,19436.21,1772247
2025-08-01,19412.39,19572.42,19412.39,19511.27,1787661
2025-08-04,19472.95,19510.18,19472.95,19501.06,755000
2025-08-05,19502.89,19563.38,19492.29,19527.83,819492
2025-08-06,19454.33,19724.69,19435.14,19579.92,790591
2025-08-07,19543.51,19902.45,19408.19,19655.32,1509935
2025-08-08,19679.21,19759.02,19628.62,19693.82,1479461
2025-08-11,19678.05,19876.59,19510.90,19693.74,904864
2025-08-12,19728.00,19805.32,19597.63,19701.47,1323815
2025-08-13,19648.78,20195.82,19648.78,20025.84,931660
2025-08-14,20013.62,20338.81,20013.62,20285.46,1069741
2025-08-15,20273.99,20630.01,20215.47,20422.74,1689383
2025-08-18,20414.47,20414.47,19860.34,20132.79,570799
2025-08-19,20149.52,20341.20,20149.52,20309.16,1852868
2025-08-20,20246.55,20648.38,20246.55,20586.74,1176711
2025-08-21,20539.84,20539.84,20414.98,20459.69,1279428
2025-08-22,20430.00,20430.00,19987.29,20188.04,522861
2025-08-25,20159.22,20271.77,20054.59,20163.18,987899
2025-08-26,20167.58,20167.58,19903.17,19962.23,715839
2025-08-27,20011.33,20011.33,19544.45,19636.91,1907912
2025-08-28,19677.16,20216.50,19677.16,20064.09,1166439
2025-08-29,20063.11,20228.57,20032.82,20130.69,598129
2025-09-01,20077.73,20387.30,20077.73,20376.95,1185506
2025-09-02,20298.35,20306.39,20178.46,20242.42,1707453
2025-09-03,20297.75,20782.07,20297.75,20754.63,1344755
2025-09-04,20727.63,21093.18,20727.63,21045.65,534125
2025-09-05,21083.24,21182.42,21083.24,21150.70,1076032
2025-09-08,21197.16,21209.10,20928.02,21068.56,1535612
2025-09-09,21060.91,21060.91,20787.59,20895.13,1844478
2025-09-10,20914.85,21038.81,20914.85,21021.42,561421
2025-09-11,21104.42,21410.94,20793.36,21102.15,1941999
2025-09-12,21139.98,21201.23,20964.60,21082.92,1273596
2025-09-15,21042.38,21042.38,20507.41,20694.04,590337
2025-09-16,20665.79,21399.77,20665.79,21138.85,1785031
2025-09-17,21210.69,21366.67,21048.92,21207.79,1723590
2025-09-18,21250.72,21250.72,21073.77,21095.04,1366740
2025-09-19,21051.25,21058.17,20685.11,20871.64,1502285
2025-09-22,20910.19,20915.81,20158.74,20537.27,973600
2025-09-23,20513.12,21032.28,20513.12,20878.21,1008299
2025-09-24,20807.73,20904.09,20453.15,20678.62,1537263
2025-09-25,20731.31,20732.13,20712.36,20722.24,894091
2025-09-26,20765.61,20765.61,20505.22,20516.74,1577783
2025-09-29,20509.19,20989.13,20509.19,20772.64,822959
2025-09-30,20841.89,20908.95,20781.18,20845.06,1308610
2025-10-01,20891.76,21376.18,20891.76,21323.05,894167
2025-10-02,21400.06,21636.92,21400.06,21561.89,1710564
2025-10-03,21604.15,21604.15,21410.87,21488.19,1004496
2025-10-06,21484.10,21786.05,21484.10,21766.07,1613347
2025-10-07,21693.65,21693.65,21549.84,21589.32,1404865
2025-10-08,21560.60,21823.99,21488.03,21656.01,1425558
2025-10-09,21696.20,21726.02,21571.66,21648.84,1386232
2025-10-10,21610.04,21817.17,21607.49,21712.33,1773911
2025-10-13,21737.75,21737.75,21451.38,21458.66,732957
2025-10-14,21418.52,21537.78,21418.52,21482.46,638091
2025-10-15,21516.74,21516.74,21272.19,21299.41,1348422
2025-10-16,21364.08,21364.08,21172.10,21221.00,1062596
2025-10-17,21244.25,21244.25,21079.01,21082.11,1980281
2025-10-20,21082.66,21082.66,20617.98,20770.59,1968994
2025-10-21,20801.81,20801.81,20315.77,20500.94,857003
2025-10-22,20566.52,20566.52,20417.41,20473.99,797446
2025-10-23,20395.50,20873.81,20395.50,20816.30,1053296
2025-10-24,20734.66,20999.62,20734.66,20930.62,1238498
2025-10-27,20888.35,21289.60,20888.35,21247.17,729399
2025-10-28,21211.58,21307.79,21211.58,21298.92,978753
2025-10-29,21229.73,21229.73,21147.00,21163.07,1138797
2025-10-30,21137.81,21387.40,21099.72,21243.56,1644447
2025-10-31,21160.89,21433.60,21044.74,21239.17,1239511
2025-11-03,21267.03,21322.80,21035.32,21179.06,1749364
2025-11-04,21202.75,21202.75,20984.91,20997.89,810169
2025-11-05,20937.69,21515.89,20937.69,21470.97,1544029
2025-11-06,21459.07,21836.92,21459.07,21793.10,932658
2025-11-07,21817.29,21909.50,21682.51,21796.01,1074460
2025-11-10,21787.16,22255.72,21787.16,22071.56,1605003
2025-11-11,22041.75,22676.76,21983.22,22329.99,1735532
2025-11-12,22248.01,22248.01,21363.95,21636.49,1590682
2025-11-13,21687.61,21815.37,21197.58,21506.47,1688377
2025-11-14,21587.25,22000.13,21587.25,21938.76,1546325
2025-11-17,21942.83,22117.03,21942.83,22073.39,1107716
2025-11-18,22036.00,22036.00,21639.12,21818.68,1118086
2025-11-19,21834.93,21903.46,21834.93,21898.54,611554
2025-11-20,21957.07,21957.07,21880.93,21882.21,604652
2025-11-21,21945.06,22050.14,21727.50,21888.82,1895289
2025-11-24,21926.15,22263.37,21926.15,22205.12,799146
2025-11-25,22130.64,22383.56,22130.64,22380.54,958978
2025-11-26,22412.50,23052.36,22412.50,22967.37,1310005
2025-11-27,22923.51,22923.51,22158.63,22375.45,1133387
2025-11-28,22442.74,22442.74,22193.59,22256.00,1712504
2025-12-01,22241.10,22775.91,22241.10,22541.38,918430
2025-12-02,22564.52,22587.98,22444.48,22516.23,1644689
2025-12-03,22443.46,22994.01,22418.84,22706.43,1604300
2025-12-04,22745.05,22745.05,22451.65,22506.93,1482261
2025-12-05,22499.96,22499.96,22183.96,22341.66,1672117
2025-12-08,22277.42,22827.82,22277.42,22776.84,1134157
2025-12-09,22798.87,23096.36,22630.69,22863.52,1686095
2025-12-10,22795.10,22976.41,22795.10,22934.47,1905258
2025-12-11,22927.17,23427.92,22927.17,23415.30,613972
2025-12-12,23341.69,23681.62,23341.69,23606.20,1746420
2025-12-15,23574.34,23887.02,23574.34,23797.11,627642
2025-12-16,23838.41,24240.05,23838.41,24065.06,1971304
2025-12-17,24064.15,24219.60,24014.45,24117.03,968804
2025-12-18,24141.77,24605.18,24141.77,24435.41,513528
2025-12-19,24350.79,24833.97,24321.48,24577.73,820910
2025-12-22,24519.58,24534.86,24415.08,24474.97,1493509
2025-12-23,24558.39,24846.31,24558.39,24810.23,1128985
2025-12-24,24878.06,24878.06,23850.30,24158.57,1646553
2025-12-25,24189.13,24407.24,23880.40,24143.82,758361
2025-12-26,24205.35,24205.35,23687.96,23798.73,1878804
2025-12-29,23741.68,24053.07,23601.07,23827.07,1507611
2025-12-30,23825.73,24007.53,23465.92,23736.72,1900267
2025-12-31,23729.88,23887.72,23520.82,23704.27,1390939
